0.60;-0.09;0.84;-4.9;2.2;-0.3
0.60;-0.08;0.83;-6.8;3.4;0.4
0.60;-0.10;0.83;-4.7;2.1;-0.4
0.60;-0.06;0.83;-12.2;1.3;-1.3
0.62;-0.11;0.80;-121.2;26.2;-15.6
0.35;-0.43;0.73;-222.1;64.5;11.4
0.49;-0.72;0.57;-125.7;30.7;-43.6
0.45;-0.74;0.51;-70.3;3.6;30.7
0.34;-0.77;0.45;-44.1;2.2;25.7
0.33;-0.91;0.39;-12.3;-1.9;15.7
0.25;-0.86;0.46;26.3;14.1;4.1
0.31;-0.80;0.54;65.6;10.5;9.4
0.36;-0.71;0.60;92.5;-75.8;33.0
0.52;-0.60;0.72;10.7;22.7;18.3
0.30;-0.69;0.72;49.2;-4.6;13.2
0.44;-0.44;0.73;126.4;-60.6;-22.7
0.54;-0.15;0.82;98.2;-44.7;-7.9
0.64;-0.05;0.84;35.7;-15.2;3.6
0.61;-0.03;0.84;4.1;-3.9;2.8
0.60;-0.09;0.84;-2.5;5.3;2.6
